# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_clim_half_lives_to_flat.py on Wed Nov 12 23:30:41 2025
id	common_name	half_life (units.min)
"G6611-MONOMER"	"ymgD"	621.1505640660462
"EG12404-MONOMER"	"ychN"	1325.2043569544965
"EG12868-MONOMER"	"yciN"	1453.501375335844
"G6502-MONOMER"	"yccX"	690.8053458075531
"PNTB-MONOMER"	"pntB"	1554.9821339894834
"FRUCTBISALD-CLASSII-MONOMER"	"fbaA"	1407.2530652018754
"BRANCHED-CHAINAMINOTRANSFER-MONOMER"	"ilvE"	6206.700946943877
"EG10662-MONOMER"	"nth"	5375.828210991274
"ASL-MONOMER"	"purB"	4806.771493903967
"AROG-MONOMER"	"aroG"	2323.680727420444
"EG12237-MONOMER"	"arsC"	550.4107212093955
"ATPB-MONOMER"	"atpB"	1072.4365926130042
"ATPF-MONOMER"	"atpF"	17886.071059225607
"ATPG-MONOMER"	"atpG"	10013.668311028896
"ATPA-MONOMER"	"atpA"	3588.4171455152064
"ATPD-MONOMER"	"atpD"	3169.8910363924138
"EG10435-MONOMER"	"hflC"	9339.811133353098
"EG10436-MONOMER"	"hflK"	105538.66520787177
"EG10113-MONOMER"	"bfr"	1423.7305051855399
"BCCP-MONOMER"	"accB"	1009.9593305490716
"EG10690-MONOMER"	"pcnB"	918.656453650583
"G7287-MONOMER"	"eutM"	14084.113559991381
"CYTIDEAM-MONOMER"	"cdd"	1263.9286059293793
"PHOSPHAGLYPSYN-MONOMER"	"pgsA"	1634.215196820377
"EG10339-MONOMER"	"ftsA"	2268.768742605318
"CITSYN-MONOMER"	"gltA"	2855.1055841663265
"EG10156-MONOMER"	"clpA"	67.38686580109683
"DIACYLGLYKIN-MONOMER"	"dgkA"	3984.1052431872367
"DEOD-MONOMER"	"deoD"	3655.458993659081
"TSA-REDUCT-MONOMER"	"garR"	2237.535078774592
"G6558-MONOMER"	"dinI"	81.71557871580964
"EG10230-MONOMER"	"dksA"	479.75001190944806
"EG10239-MONOMER"	"dnaG"	901.1064909462941
"EG11415-MONOMER"	"dps"	266.54172757858913
"EG11311-MONOMER"	"dusB"	746.3386507182022
"NAPHTHOATE-SYN-MONOMER"	"menB"	2259.805154038562
"EG10271-MONOMER"	"exbB"	246.3981580527818
"EG11010-MONOMER"	"tolQ"	8144.138669054933
"EG10272-MONOMER"	"exbD"	139.87940012291338
"FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN"	"flgB"	141.4999281462545
"EG10322-MONOMER"	"fliL"	240.4354332216924
"EG11389-MONOMER"	"fliT"	12.249997453577574
"MONOMER0-2488"	"flhC"	25.333231367035108
"FLIG-FLAGELLAR-SWITCH-PROTEIN"	"fliG"	610.1022192921132
"EG10985-MONOMER"	"surA"	23825.743622747177
"G7352-MONOMER"	"bamD"	15891.986068117136
"EG11975-MONOMER"	"fliP"	2360.4013604984693
"FOCA-MONOMER"	"focA"	2780.71971333278
"EG11158-MONOMER"	"fau"	1060.7148877777217
"FUMA-MONOMER"	"fumA"	1127.125407443287
"ASPARTASE-MONOMER"	"aspA"	887.0651189040398
"SDH-FLAVO"	"sdhA"	3934.7617324606017
"SDH-MEMB2"	"sdhD"	28886.244235543836
"FUM-FE-S"	"frdB"	8269.891303741097
"GLU6PDEHYDROG-MONOMER"	"zwf"	2783.4869844743243
"GRXC-MONOMER"	"grxC"	3577.9285304386663
"EG12181-MONOMER"	"grxD"	819.8678582452494
"KDOTRANS-MONOMER"	"waaA"	1962.3900666366062
"GLYOXI-MONOMER"	"gloA"	625.924494650079
"GLYOXII-MONOMER"	"gloB"	717.3588521600834
"EG10977-MONOMER"	"sspA"	6670.522078520581
"EG10236-MONOMER"	"dnaB"	2931.793063551032
"PORPHOBILSYNTH-MONOMER"	"hemB"	3323.615821168099
"PROTOPORGENOXI-MONOMER"	"hemG"	1674.1190337721705
"EG10434-MONOMER"	"hemY"	8132.448437284531
"EG12332-MONOMER"	"erpA"	322.8017996315633
"G7324-MONOMER"	"iscU"	170.96554990983324
"HYBC-MONOMER"	"hybC"	1103.1525392771207
"EG12172-MONOMER"	"hinT"	678.0568451379742
"EG10466-MONOMER"	"hupA"	2617.5471914973004
"EG10467-MONOMER"	"hupB"	705.1153854086001
"PD00208"	"melR"	465.9144733461634
"PD04418"	"rob"	9551.072345930044
"EG20253-MONOMER"	"xylR"	2503.9731520373507
"PD00250"	"asnC"	1668.1709333184938
"PD00353"	"lrp"	2106.229339956563
"G6247-MONOMER"	"decR"	1861.1310024987833
"PD00257"	"crp"	2490.228026452352
"G7630-MONOMER"	"agaR"	3120.8575741336012
"PD01196"	"deoR"	2751.248635710139
"PD00444"	"fucR"	86.06348643991319
"PD03576"	"glpR"	4592.219152550729
"PD03270"	"exuR"	559.6910931065239
"G7546-MONOMER"	"glcC"	187.80045065502804
"G6814-MONOMER"	"rspR"	1206.284261339262
"G7133-MONOMER"	"yegW"	1922.3234372979994
"G7869-MONOMER"	"ytfH"	365.35780755105253
"G6276-MONOMER"	"allR"	6755.749730760159
"PD00521"	"cra"	1542.339913879443
"PD00219"	"purR"	2938.042179522368
"PD00214"	"oxyR"	6286.2372631306225
"G7257-MONOMER"	"yfeR"	3204.3995775567355
"PD04132"	"soxR"	246.53423830193384
"EG11969-MONOMER"	"zntR"	63.231065253120974
"EG12116-MONOMER"	"acrR"	5726.52385764768
"G6662-MONOMER"	"mpaA"	1860.0073184808452
"G6895-MONOMER"	"ydhR"	1711.2529377150345
"EG11134-MONOMER"	"ydjA"	2690.533757312363
"G6969-MONOMER"	"yeaG"	475.08109128031055
"EG11808-MONOMER"	"yebG"	87.10753688431518
"G6319-MONOMER"	"cusR"	1991.6031089958913
"DCUR-MONOMER"	"dcuR"	473.94762888624706
"EG11139-MONOMER"	"yecA"	2218.953379612324
"MONOMER0-2677"	"yecJ"	1365.6876560564424
"G7089-MONOMER"	"yeeZ"	1895.3209803100858
"EG12007-MONOMER"	"btsS"	2947.1861006124045
"EG12043-MONOMER"	"yejL"	3012.1985764597566
"G7214-MONOMER"	"yfcZ"	693.9459608178437
"EG11371-MONOMER"	"pgpC"	630.3980608156633
"EG11151-MONOMER"	"raiA"	206.79834570952076
"EG12201-MONOMER"	"ygaC"	106.6275120086961
"OPPSYN-MONOMER"	"ispB"	3332.526946315339
"G6104-MONOMER"	"ivy"	645.6684796072683
"EG10341-MONOMER"	"ftsI"	222.9044048733164
"EG12867-MONOMER"	"ampH"	619.5481239111001
"LIVJ-MONOMER"	"livJ"	3671.726113232823
"THIOESTERI-MONOMER"	"tesA"	2716.6643415660237
"EG12182-MONOMER"	"yajG"	1543.210659050583
"EG10044-MONOMER"	"osmE"	2430.566902008284
"EG10855-MONOMER"	"lptE"	9258.183286737783
"G7889-MONOMER"	"lptG"	3406.9324540109897
"G7395-MONOMER"	"kbp"	1358.8518874537713
"G7511-MONOMER"	"ygfZ"	2482.4056612174754
"PGLUCONDEHYDRAT-MONOMER"	"edd"	1080.5422420216873
"SMALLILVN-MONOMER"	"ilvN"	262.92038823578696
"SMALLILVM-MONOMER"	"ilvM"	26.81002787807209
"IMP-DEHYDROG-MONOMER"	"guaB"	9623.131438533708
"ENTB-MONOMER"	"entB"	461.42116804033924
"EG12378-MONOMER"	"yecD"	7850.238986827746
"EG11187-MONOMER"	"yibA"	611.84000803725
"EG11712-MONOMER"	"yidQ"	1243.3679825462896
"EG11730-MONOMER"	"viaA"	2208.6245107667755
"EG11450-MONOMER"	"maoP"	574.3018737148835
"EG11202-MONOMER"	"yigB"	829.7224208067666
"EG11474-MONOMER"	"ubiJ"	992.0944967923402
"EG11830-MONOMER"	"yihD"	293.04096243665606
"EG11853-MONOMER"	"madA"	3414.8948308909444
"EG11794-MONOMER"	"rlmM"	1129.6520332816262
"EG12373-MONOMER"	"ppnN"	5926.48846721651
"EG12878-MONOMER"	"zapA"	704.9672594294329
"EG12705-MONOMER"	"yggN"	997.2693535971537
"EG11164-MONOMER"	"ygiB"	635.6793739456376
"EG11165-MONOMER"	"ygiC"	1524.3083743386337
"EG12434-MONOMER"	"ygiM"	6064.1019303805915
"G7580-MONOMER"	"yqiB"	306.6935285514335
"YHBN-MONOMER"	"lptA"	5268.3483600639465
"G7659-MONOMER"	"mlaC"	527.3218871069746
"G7681-MONOMER"	"yhcB"	5733.423203370128
"MONOMER0-2688"	"yheV"	230.68240120507505
"EG11182-MONOMER"	"yhfA"	771.4522198333012
"EG10343-MONOMER"	"rsmD"	1854.6496779824836
"G6242-MONOMER"	"ppiD"	6917.482039933348
"EG10883-MONOMER"	"rplW"	2796.909326858898
"EG11096-MONOMER"	"yajC"	4369.00783225169
"G7327-MONOMER"	"trmJ"	3127.7661824274865
"EG11703-MONOMER"	"acrA"	10006.04422168771
"EG11384-MONOMER"	"ahpC"	831.9306683473451
"AMP-NUCLEOSID-MONOMER"	"amn"	1842.4362800877373
"EG10042-MONOMER"	"ampE"	988.5812735824534
"EG10570-MONOMER"	"map"	4397.765419993391
"APHA-MONOMER"	"aphA"	1739.221156054794
"EG10083-MONOMER"	"aroM"	187.96411901531226
"G7244-MONOMER"	"pyrR"	2252.7246978554285
"G7873-MONOMER"	"paeA"	2094.8180973679237
"G7876-MONOMER"	"ytfP"	2420.44665902393
"EG10108-MONOMER"	"bcp"	725.0297864140784
"CHEY-MONOMER"	"cheY"	737.563433588859
"EG10571-MONOMER"	"mazE"	5911.966036607008
"G6361-MONOMER"	"ybeX"	2467.4862696134555
"CPXA-MONOMER"	"cpxA"	2001.6637337041157
"SIROHEMESYN-MONOMER"	"cysG"	3780.030183349224
"G6993-MONOMER"	"yoaB"	5174.783158996786
"ARCB-MONOMER"	"arcB"	4039.8487630410154
"BARA-MONOMER"	"barA"	1264.8846356122654
"DCUS-MONOMER"	"dcuS"	22256.538098219156
"EG11140-MONOMER"	"uvrY"	368.0319265153141
"MONOMER0-1981"	"dapE"	1804.5913444226478
"EG10211-MONOMER"	"dcm"	670.5036835063995
"G7767-MONOMER"	"dcrB"	1777.9900943812527
"MGLB-MONOMER"	"mglB"	2422.349592105821
"EG10204-MONOMER"	"dam"	3124.80662331643
"EG10237-MONOMER"	"dnaC"	459.4922671892912
"DISULFOXRED-MONOMER"	"dsbA"	1277.5812115124736
"DSBC-MONOMER"	"dsbC"	6570.94213158437
"EG12436-MONOMER"	"rseP"	1400.233765453926
"G7174-MONOMER"	"elaA"	964.8467781677301
"G7173-MONOMER"	"elaB"	939.099003865662
"G6364-MONOMER"	"miaB"	203.0109555311215
"G6435-MONOMER"	"rimO"	997.6189164552618
"ENVZ-MONOMER"	"envZ"	4318.061022904578
"EUTB-MONOMER"	"eutB"	2438.2290643426145
"G7016-MONOMER"	"exoX"	176.42736950232077
"3-OXOACYL-ACP-REDUCT-MONOMER"	"fabG"	24952.318710329313
"ENOYL-ACP-REDUCT-NADH-MONOMER"	"fabI"	2174.7853380733522
"EG11080-MONOMER"	"fkpB"	2757.551227673343
"EG11355-MONOMER"	"fliA"	260.3730637449632
"FMNREDUCT-MONOMER"	"fre"	1893.3507586924804
"EG11086-MONOMER"	"ftsL"	1236.613565784592
"EG10355-MONOMER"	"fucU"	20301.180448145704
"GLUC1PURIDYLTRANS-MONOMER"	"galU"	6687.3785359116055
"G7543-MONOMER"	"glcG"	2751.5064724850376
"GLNH-MONOMER"	"glnH"	3355.9923698424536
"GLNP-MONOMER"	"glnP"	3693.33739672038
"GLUCARDEHYDRA-MONOMER"	"gudD"	1399.919126805835
"EG10423-MONOMER"	"gyrA"	1276.418654546634
"EG10424-MONOMER"	"gyrB"	2183.9615593428884
"EG11495-MONOMER"	"hdeD"	492.5767094786318
"7-ALPHA-HYDROXYSTEROID-DEH-MONOMER"	"hdhA"	4019.3599963694196
"EG10455-MONOMER"	"skp"	1966.752385877845
"EG12121-MONOMER"	"rssB"	1750.7752820789497
"EG10481-MONOMER"	"hycH"	617.6499947331179
"KGTP-MONOMER"	"kgtP"	4014.124378215175
"MALE-MONOMER"	"malE"	5170.880032391789
"EG11637-MONOMER"	"marC"	8241.529489766068
"EG10572-MONOMER"	"mazG"	875.0812913887193
"EG12656-MONOMER"	"mdaB"	320.90665502977413
"METHYLENETHFREDUCT-MONOMER"	"metF"	1772.9953080477915
"EG10597-MONOMER"	"minD"	3230.3458170225545
"MONOMER0-1501"	"moaB"	1989.4864335083635
"EG11511-MONOMER"	"mogA"	2495.5365261649404
"MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN"	"motB"	90.23461682375974
"EG10611-MONOMER"	"mrp"	2553.375336479375
"PD00369"	"mtlR"	936.580075727655
"G6561-MONOMER"	"murJ"	1301.6800402865629
"NAG6PDEACET-MONOMER"	"nagA"	1956.5475769752752
"EG11878-MONOMER"	"zapB"	1131.76098672486
"EG11951-MONOMER"	"yjcO"	114.80709418776772
"EG11757-MONOMER"	"tsaE"	3679.24033796483
"G7834-MONOMER"	"yjeI"	2718.3896498281165
"G7888-MONOMER"	"lptF"	2173.8673485480567
"EG12371-MONOMER"	"nlpI"	3374.358541146726
"PROTEIN-NRII"	"glnL"	3090.5147443212927
"PROTEIN-NRI"	"glnG"	1505.0787799327647
"H2NEOPTERINP3PYROPHOSPHOHYDRO-MONOMER"	"nudB"	70.7006737339795
"NUOA-MONOMER"	"nuoA"	2869.4375934709315
"NUOB-MONOMER"	"nuoB"	8159.409993925715
"NUOE-MONOMER"	"nuoE"	1393.1408510427705
"NUOI-MONOMER"	"nuoI"	3825.161009768751
"NUOM-MONOMER"	"nuoM"	3520.8045372773713
"EG10665-MONOMER"	"nusA"	3032.177336549577
"EG10667-MONOMER"	"nusG"	1614.7009309277053
"E1O-MONOMER"	"sucA"	2006.7527739408938
"E2O-MONOMER"	"sucB"	9226.58388230611
"EG11391-MONOMER"	"osmY"	946.0437537146904
"EG10686-MONOMER"	"parC"	751.8072347232271
"EG12015-MONOMER"	"pbpG"	127.7187477878212
"PHOB-MONOMER"	"phoB"	854.985613223023
"EG10741-MONOMER"	"tldE"	803.8904476096885
"POTB-MONOMER"	"potB"	921.0464090497841
"EG10757-MONOMER"	"ppiA"	1678.7263537241477
"PPX-MONOMER"	"ppx"	839.5633551881439
"EG10776-MONOMER"	"pspA"	2062.1162999712215
"EG10777-MONOMER"	"pspB"	3803.99300832487
"EG10778-MONOMER"	"pspC"	902.5212402776858
"G6379-MONOMER"	"ybgI"	4024.732552835044
"EG12303-MONOMER"	"ycfH"	1079.8351757583914
"EG12120-MONOMER"	"rssA"	3900.2065590384773
"YCHM-MONOMER"	"dauA"	333.67912968098454
"G6635-MONOMER"	"yciO"	37722.50635118239
"EG10013-MONOMER"	"mepM"	604.61164886941
"G7037-MONOMER"	"tcyL"	879.0535260888197
"G7186-MONOMER"	"yfbS"	207.33789612183452
"EG11285-MONOMER"	"glrR"	2151.714800864666
"EG10839-MONOMER"	"rfaH"	357.20213256801424
"G6337-MONOMER"	"rnk"	377.11039567068997
"G6097-MONOMER"	"rof"	231.47372499115255
"EG11681-MONOMER"	"hpf"	1445.8431015310025
"EG11738-MONOMER"	"rsd"	456.6682030094778
"EG12341-MONOMER"	"rseA"	29.423612537073396
"EG12025-MONOMER"	"sanA"	3146.1012174404514
"EG12197-MONOMER"	"seqA"	1689.2407439931553
"EG11601-MONOMER"	"sseB"	855.8303068464689
"EG10978-MONOMER"	"sspB"	1366.7164037384784
"EG11295-MONOMER"	"wzzE"	1823.9777559276479
"UBIX-MONOMER"	"ubiX"	2604.8953527845665
"PRPPAMIDOTRANS-MONOMER"	"purF"	609.6875567117419
"PURE-MONOMER"	"purE"	2458.4991310356177
"RELA-MONOMER"	"relA"	1473.2715731376622
"SPOT-MONOMER"	"spoT"	3635.8243892209407
"EG12295-MONOMER"	"yibN"	1084.7560117749915
"RHTB-MONOMER"	"rhtB"	98.010847254979
"RIBF-MONOMER"	"ribF"	5411.377021435903
"EG50001-MONOMER"	"rplU"	5190.499654520174
"EG10888-MONOMER"	"rpmD"	2239.4945239477915
"EG10900-MONOMER"	"rpsA"	1489.0591608985446
"EG11472-MONOMER"	"rmuC"	911.671435380818
"EG11094-MONOMER"	"sbcD"	2763.9957270236064
"EG11292-MONOMER"	"yghA"	4410.595872401147
"SECB"	"secB"	7977.0693015506195
"SECF"	"secF"	678.7978668151889
"SECG"	"secG"	698.7644306979403
"SECY"	"secY"	2163.767706743197
"UHPA-MONOMER"	"uhpA"	1829.6993503896142
"UHPT-MONOMER"	"uhpT"	212.19056022552874
"EG10950-MONOMER"	"slt"	7938.235879213735
"G6886-MONOMER"	"sodC"	3169.9435639993626
"EG10300-MONOMER"	"ffh"	1764.6118544467522
"EG10976-MONOMER"	"ssb"	849.8170506960082
"EG11723-MONOMER"	"yieF"	8295.791504828105
"SUCCCOASYN-ALPHA"	"sucD"	3390.8132029711865
"G7455-MONOMER"	"csdE"	2213.4877707929377
"THIOESTERII-MONOMER"	"tesB"	1399.092268819109
"RED-THIOREDOXIN2-MONOMER"	"trxC"	450.3316584763257
"G7689-MONOMER"	"tldD"	2010.963530709101
"YHHJ-MONOMER"	"yhhJ"	1913.574173416431
"RBSC-MONOMER"	"rbsC"	10099.341670340782
"EG10967-MONOMER"	"trmH"	6364.658199023144
"EG11786-MONOMER"	"yfiF"	4109.945222384908
"EG11888-MONOMER"	"trmL"	6094.216223457007
"4OHBENZOATE-OCTAPRENYLTRANSFER-MONOMER"	"ubiA"	171.0944175906606
"EG12794-MONOMER"	"yhbY"	1443.815827043908
"G7326-MONOMER"	"iscR"	148.25846643199435
"G7626-MONOMER"	"tdcF"	3177.5925710984266
"G7358-MONOMER"	"ratA"	28.195868994659357
"EG11251-MONOMER"	"ychA"	18.621803909794295
"URAA-MONOMER"	"uraA"	499.74882474346776
"EG12159-MONOMER"	"ppnP"	1910.90146294906
"EG11534-MONOMER"	"ibpA"	126.49760990939993
"EG11535-MONOMER"	"ibpB"	102.14513223960701
"G7533-MONOMER"	"mltC"	2841.2300953769995
"EG11131-MONOMER"	"relE"	823.1855226501665
"EG11191-MONOMER"	"slmA"	3523.9445970052766
"EG11831-MONOMER"	"srkA"	3676.9475716256275
"PROP-MONOMER"	"proP"	1213.8605556075593
"EG11507-MONOMER"	"rlmE"	14600.228787888303
"EG10580-MONOMER"	"mepA"	64.52656569281152
"EG10852-MONOMER"	"rimK"	3067.1529592308248
"EG10463-MONOMER"	"degP"	17447.977733751963
"G6622-MONOMER"	"emtA"	350.3787980184232
"EG11037-MONOMER"	"tufB"	3711.81336469557
"G7255-MONOMER"	"insL3"	172.11816774788514
"EG10863-MONOMER"	"rph"	3390.0753267169766
"G7541-MONOMER"	"yghJ"	1961.3466861896686
"EG11210-MONOMER"	"rdcA"	698.6475265576404
"RCSC-MONOMER"	"rcsC"	24964.655690853502
"RCSB-MONOMER"	"rcsB"	924.2680507842753
"EG10854-MONOMER"	"rlpA"	3334.0329797398117
"EG10346-MONOMER"	"ftsY"	5775.308602112521
"PRIBFAICARPISOM-MONOMER"	"hisA"	1936.8423962892698
"ENTE-MONOMER"	"entE"	2309.5759301378225
"EG10280-MONOMER"	"fadL"	2761.907443192875
"SECA"	"secA"	3523.5902776427256
"EG10861-MONOMER"	"rnhB"	248.00962645953337
"EG10238-MONOMER"	"dnaE"	1168.3345844812225
"L-ASPARTATE-OXID-MONOMER"	"nadB"	1601.2235159894192
"GLYCPDIESTER-CYTO-MONOMER"	"ugpQ"	891.8031744653671
"N-ACETYLGLUTPREDUCT-MONOMER"	"argC"	2141.323240584422
"ARGSUCCINLYA-MONOMER"	"argH"	4862.574364791641
"QUINOLINATE-SYNTHA-MONOMER"	"nadA"	109.43121774789263
"EG11183-MONOMER"	"damX"	1642.9986961404366
"EG11162-MONOMER"	"fumE"	397.71495113370224
"ARGS-MONOMER"	"argS"	2055.8026494825544
"UDP-NACMURALGLDAPAALIG-MONOMER"	"murF"	1127.092011906619
"EG10153-MONOMER"	"moeA"	1815.7908459191394
"EG10154-MONOMER"	"moeB"	6027.0438115595925
"URPHOS-MONOMER"	"udp"	4910.216676260687
"DAPASYN-MONOMER"	"bioA"	46531.072589299576
"BIOTIN-SYN-MONOMER"	"bioB"	98.89512172344617
"7KAPSYN-MONOMER"	"bioF"	2177.7656094308677
"HOMOCYSMETB12-MONOMER"	"metH"	1876.1025361318477
"EG10284-MONOMER"	"fdhE"	385.46699441772904
"AERGLYC3PDEHYDROG-MONOMER"	"glpD"	504.8410276013916
"RPOS-MONOMER"	"rpoS"	54.689884415424004
"EG10927-MONOMER"	"sbcC"	2939.021282326305
"TREHALAPERI-MONOMER"	"treA"	1869.271202883726
"EG11237-MONOMER"	"chiA"	7300.299559261622
"PD01103"	"mngR"	41198.8734656164
"EG10853-MONOMER"	"rimL"	915.1730782984533
"EG10942-MONOMER"	"selB"	2293.640592526086
"PROV-MONOMER"	"proV"	113.49937575699298
"EG11014-MONOMER"	"topB"	244.71169249258645
"HYDG-MONOMER"	"zraR"	807.2024026214076
"FUMB-MONOMER"	"fumB"	1427.027784306516
"EG10575-MONOMER"	"mcrC"	1027.0484089878407
"EG10426-MONOMER"	"helD"	2021.7955945692086
"EG10534-MONOMER"	"ligA"	2760.932549887844
"ENTA-MONOMER"	"entA"	3529.1641108843464
"FLIN-FLAGELLAR-C-RING-SWITCH"	"fliN"	947.5215313827316
"PD00283"	"srlR"	7370.922529090315
"FGAMSYN-MONOMER"	"purL"	2584.1403786433493
"EG10229-MONOMER"	"flk"	631.1503661326915
"EG10955-MONOMER"	"prlF"	524.0051192040626
"AICARTRANSIMPCYCLO-CPLX"	"purH"	1139.6796887541532
"GLYCRIBONUCSYN-MONOMER"	"purD"	1496.9545886288909
"DGTPTRIPHYDRO-MONOMER"	"dgt"	3360.917266645136
"AROE-MONOMER"	"aroE"	2758.77359897207
"LSERINEDEAM1-MONOMER"	"sdaA"	202.18554766299968
"EG10595-MONOMER"	"miaA"	1198.8167355536825
"EG10943-MONOMER"	"selD"	1881.8162864644846
"EG11038-MONOMER"	"tus"	4598.415919883676
"PD04099"	"iclR"	3430.9480247277825
"PROS-MONOMER"	"proS"	3164.7915976200893
"CYSA-MONOMER"	"cysA"	630.4320142130678
"EG10712-MONOMER"	"yjdN"	3190.643489900846
"EG10724-MONOMER"	"phnO"	196.40899227163396
"EG10725-MONOMER"	"phnP"	716.844160939537
"CYSP-MONOMER"	"cysP"	1398.789220125392
"CYST-MONOMER"	"cysU"	951.0704893262655
"ACSERLYB-MONOMER"	"cysM"	2516.063869610177
"EG10609-MONOMER"	"mreC"	4459.759081387645
"MEND-MONOMER"	"menD"	5437.379921231878
"EG10973-MONOMER"	"gutQ"	3118.0477538561563
"EG11261-MONOMER"	"nfsA"	1926.381654150462
"L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER"	"glmS"	3019.476517207012
"BETACOMP-MONOMER"	"cysI"	572.7129613295724
"PAPSSULFOTRANS-MONOMER"	"cysH"	353.20599749786
"EG10763-MONOMER"	"priA"	3192.6994497717055
"UDP-NACMUR-ALA-LIG-MONOMER"	"murC"	2948.7742888977773
"DHHB-METHYLTRANSFER-MONOMER"	"ubiG"	853.6136454074866
"NICOTINATEPRIBOSYLTRANS-MONOMER"	"pncB"	596.8773283603754
"EG10596-MONOMER"	"minC"	2132.7198924751556
"ACETYLORNTRANSAM-MONOMER"	"argD"	779.9415594458065
"EG11214-MONOMER"	"yjjA"	582.2272615693159
"RSTB-MONOMER"	"rstB"	2026.0375235298904
"DMSA-MONOMER"	"dmsA"	22596.677911081286
"PD00361"	"malI"	1788.6439381571654
"NAD-SYNTH-MONOMER"	"nadE"	2290.41155315623
"PD02936"	"fhlA"	884.3924132970583
"PDXA-MONOMER"	"pdxA"	2304.1414170888384
"EUTC-MONOMER"	"eutC"	1459.415453589483
"MALX-MONOMER"	"malX"	176.03285898663103
"EG11007-MONOMER"	"tolA"	3409.3454014952927
"EG10687-MONOMER"	"parE"	1463.0572733720392
"EG10124-MONOMER"	"bisC"	1225.7316044041042
"EG10307-MONOMER"	"fic"	767.3729648288288
"CYSD-MONOMER"	"cysD"	185.88373028615234
"EG10698-MONOMER"	"pepQ"	1626.8647596432581
"ORNDECARBOX-BIO-MONOMER"	"speC"	542.1529041704016
"ARGDECARBOXBIO-MONOMER"	"speA"	3351.8364270981083
"FADB-MONOMER"	"fadB"	1521.9956607485826
"HYDROPEROXIDII-MONOMER"	"katE"	7501.921652515486
"EG10856-MONOMER"	"rna"	5909.16317662238
"EG11259-MONOMER"	"rnr"	28230.90120013508
"EG10975-MONOMER"	"srmB"	1707.3901622032631
"EG10859-MONOMER"	"rne"	6164.578520456287
"EG11095-MONOMER"	"acpH"	803.1728889776964
"MALTODEXGLUCOSID-MONOMER"	"malZ"	908.0762302014911
"PKII-MONOMER"	"pykA"	8501.197583080593
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO"	"lpxD"	7171.294311809986
"EG11239-MONOMER"	"ybhA"	444.85273970297055
"KDPE-MONOMER"	"kdpE"	3397.2371388443835
"CYSS-MONOMER"	"cysS"	3346.9768305980533
"ASPS-MONOMER"	"aspS"	6176.3461715909925
"EG10830-MONOMER"	"recJ"	423.11563484984833
"ASNSYNB-MONOMER"	"asnB"	994.0200987264768
"UDP-NACMURALGLDAPLIG-MONOMER"	"murE"	1785.0930018105253
"EG10043-MONOMER"	"cysQ"	4273.396397073157
"GABATRANSAM-MONOMER"	"gabT"	2019.3870174795031
"PEPCARBOXYKIN-MONOMER"	"pck"	1524.191066176827
"ADENODEAMIN-MONOMER"	"add"	4781.582243927496
"EG10618-MONOMER"	"mukB"	1100.502650451315
"EG11252-MONOMER"	"mukE"	7243.381700998846
"EG11253-MONOMER"	"ldtD"	4883.543361731869
"EG11082-MONOMER"	"rihC"	2455.7093096462595
"GLUTRACE-MONOMER"	"murI"	865.4533652220595
"LIVF-MONOMER"	"livF"	3638.9228160535818
"FPPSYN-MONOMER"	"ispA"	14905.759951462043
"EG11022-MONOMER"	"trmA"	3926.34103016575
"EG11201-MONOMER"	"yigA"	222.29848500233078
"EG11208-MONOMER"	"arpA"	3857.4937222947615
"EG11281-MONOMER"	"mutL"	1568.939486274679
"PEPSYNTH-MONOMER"	"ppsA"	2185.2974804978494
"PSERTRANSAM-MONOMER"	"serC"	7871.582496002484
"EG10255-MONOMER"	"eco"	2132.6771452552484
"PHOSPHASERSYN-MONOMER"	"pssA"	1618.882200847484
"PHOP-MONOMER"	"phoP"	1885.3924058505656
"PHOQ-MONOMER"	"phoQ"	1853.105884879759
"EG11192-MONOMER"	"yicC"	1345.9660133037064
"OPPA-MONOMER"	"oppA"	28593.32137843196
"CYSN-MONOMER"	"cysN"	141.1271612942499
"EG10765-MONOMER"	"priC"	653.9439814604389
"EG10760-MONOMER"	"prc"	6579.056899340824
"EG10758-MONOMER"	"ppiB"	1375.042042793442
"EG11101-MONOMER"	"aes"	726.8875676605253
"EG10442-MONOMER"	"hipB"	28602.122418028375
"EG10443-MONOMER"	"hipA"	6147.050586777403
"FEPC-MONOMER"	"fepC"	321.3498292495273
"EG11268-MONOMER"	"fmt"	683.114450737178
"CYDC-MONOMER"	"cydC"	4186.719024481724
"EG10462-MONOMER"	"htpX"	1784.4414820840161
"EG10625-MONOMER"	"mutS"	2019.2784278713666
"EG10168-MONOMER"	"lnt"	9949.137364226872
"EG10212-MONOMER"	"dcp"	1940.4041859065553
"ACRD-MONOMER"	"acrD"	1903.5530528233032
"EG11147-MONOMER"	"yffB"	1526.1461221502018
"BIOTIN-CARBOXYL-MONOMER"	"accC"	5054.110823958597
"FOLD-MONOMER"	"folD"	15574.75554510624
"EG11116-MONOMER"	"trhO"	21.36136139222462
"EG10486-MONOMER"	"hypD"	612.8520731406048
