transcript_id	constituent_gene_names	length	operon_is_polycistronic	normalized_read_counts	deg_rate
TU0-13613	pyrS, pyrR, ypdC	3317.0	True	38.15233292731174	0.0022253853887564
TU0-13614	fryA, ypdE, ypdF, fryC, fryB	6253.0	True	3.101409288530992	0.0022253853887564
TU0-13615	yfeO	1257.0	False	26.009046789827718	0.0022253853887564
TU0-13616	ypeC	327.0	False	208.8460551090443	0.0022253853887564
TU0-13617	insL3	1113.0	False	67.36753838009243	0.0022253853887564
TU0-13618	pdeA	2190.0	False	24.542873935580207	0.002567211779851649
TU0-13620	ligA, ypeB	2261.0	True	70.45032201996163	0.0020596150721923323
TU0-13621	zipA	987.0	False	353.21393527954416	0.012836058899258247
TU0-13622	cysZ	762.0	False	68.92445157395198	0.0057762265046662105
TU0-13623	ucpA	833.0	False	76.93348048813166	0.0057762265046662105
TU0-13624	murR	1042.0	False	9.852490548574938	0.0015403270679109895
TU0-13625	murQ, murP, yfeW	3634.0	True	9.542063071276367	0.0022253853887564
TU0-13626	yfeZ, ypeA	862.0	True	55.540251495198724	0.0022253853887563998
TU0-13627	eutR, eutB, eutC, eutK, eutL	4550.0	True	58.705179021478784	0.002467215997237085
TU0-13628	intZ	1209.0	False	89.55116348819236	0.0022253853887564
TU0-13629	yffL	642.0	False	47.31392334686662	0.0022253853887564
TU0-13630	yffM, yffN	626.0	True	3.9304894432686854	0.0022253853887563998
TU0-13632	yffQ, yffR	781.0	True	34.49088063098337	0.0022253853887563998
TU0-13633	yffS	810.0	False	83.92048663081725	0.0022253853887564
TU0-13634	eutA, eutH	2627.0	True	2.3688004421210267	0.0017922487537506949
TU0-13635	eutG, eutJ, eutE, eutN	3727.0	True	1.5019914093678037	0.0018347210074614764
TU0-13636	eutM, eutD, eutT, eutQ, eutP, eutS	3649.0	True	4.816401705404457	0.0021376361820355403
TU0-13637	maeB	2280.0	False	144.66875603310874	0.002357643471292331
TU0-13638	ypfG	1044.0	False	10.664377796872195	0.0022253853887564
TU0-13639	nudK	576.0	False	105.56444550925644	0.002100446001696804
TU0-13640	aegA	1980.0	False	6.218101160561482	0.0009790214414688494
TU0-13641	narQ	1855.0	False	16.328485305700443	0.001520059606491108
TU0-13642	dapE, yffB, ypfN	1746.0	True	161.61013661509728	0.0027588900994689057
TU0-13643	ypfH	699.0	False	44.84483095059325	0.006795560593724954
TU0-13644	tmcA, ypfJ	2894.0	True	83.0536775981369	0.0029177634770863915
TU0-13646	hda	732.0	False	156.14979688658994	0.008886502314871094
TU0-13647	yfgG	230.0	False	825.8469331703321	0.0022253853887564
TU0-13648	yfgH, yfgI	1074.0	True	4.730437173220402	0.0022253853887563998
TU0-13649	yfgJ	216.0	False	78.47606625981899	0.0022253853887564
TU0-13650	rlmN	1155.0	False	165.84468579188692	0.0050228056562314875
TU0-13651	ndk	432.0	False	822.8811568103457	0.0057762265046662105
TU0-13652	pbpC, yfhM	7312.0	True	17.54631617808877	0.0024254714454387026
TU0-13655	sseB	777.0	False	181.08906283068336	0.0014088357328454174
TU0-13656	pepB	1284.0	False	162.02403991845722	0.0008494450742156192
TU0-13657	trmJ	741.0	False	235.17030518307874	0.012836058899258247
TU0-13658	suhB	804.0	False	324.3298524691931	0.005501168099682105
TU0-13659	yfhR	855.0	False	4.670739581435581	0.0022253853887564
TU0-13660	hcaT	1140.0	False	19.1127809866107	0.001724246717810809
TU0-13661	yphA	423.0	False	30.837388013581716	0.002406761043610921
TU0-13662	yphB, yphC	1946.0	True	12.462469261533059	0.0022224474897716826
TU0-13663	yphD, yphE, yphF	3541.0	True	2.6887795340984124	0.0020700449725670617
TU0-13664	yphG	3282.0	False	2.8845876351558535	0.0015611422985584353
TU0-13667	pgpC, tadA	1285.0	True	61.20674690764633	0.0025897311814292944
TU0-13668	yfhH	849.0	False	17.813761389272052	0.0014623358239661292
TU0-13669	yfhL	291.0	False	67.43439968294197	0.0022216255787177734
TU0-13671	tapT, patZ	3391.0	True	33.879577291155705	0.0019275505577306597
TU0-13672	pssA	1415.0	False	298.2014104952685	0.007701635339554948
TU0-13673	yfiM	324.0	False	411.0871686613128	0.004125876074761579
TU0-13674	kgtP	1299.0	False	1785.6218316646637	0.007701635339554948
TU0-13675	yfiH, rluD	1709.0	True	108.87646790187424	0.0030420252438367506
TU0-13678	yfiL	366.0	False	35.178596888351535	0.0022253853887564
TU0-13679	yfiB, dgcN, yfiR	2346.0	True	54.92656025162679	0.002749574395913294
TU0-13680	ffh	1645.0	False	244.66938598826988	0.008251752149523159
TU0-13681	ypjD	792.0	False	110.83216100861176	0.016503504299046318
TU0-13682	yfjD	1287.0	False	56.63629928041368	0.01925408834888737
TU0-13683	nadK	879.0	False	115.24023118608781	0.008886502314871094
TU0-13685	yfjF, ratA	757.0	True	209.32363584286264	0.0022253853887563998
TU0-13686	smpB	483.0	False	436.4228266167825	0.005501168099682105
TU0-13688	intA	1242.0	False	110.91334973334713	0.002567211779851649
TU0-13689	alpA	213.0	False	4.489258902397532	0.0009959011214941743
TU0-13690	yfjI	1410.0	False	3.873179755152954	0.0022253853887564
TU0-13691	yfjJ	627.0	False	2.827277947040083	0.0021393431498763745
TU0-13692	abpB, abpA	3803.0	True	68.1794256283744	0.0024879847192987264
TU0-13693	yfjM	264.0	False	11.075097228373318	0.0022253853887564
TU0-13694	yfjP, yfjQ	1777.0	True	4.701782329169695	0.0010525795221666854
TU0-13695	yfjR, ypjK, yfjS, yfjT	1913.0	True	8.86151052488724	0.0023108419865302122
TU0-13696	yfjU	315.0	False	36.32001484337185	0.0022253853887564
TU0-13698	yfjW	1704.0	False	17.603625866276435	0.0033007008598092634
TU0-13699	ypjJ, yfjX, yfjY, yfjZ, ypjF	1864.0	True	4.845534130188682	0.0018968152395285333
TU0-13700	ypjA	4581.0	False	10.416035815041958	0.0022253853887564
TU0-13702	ypjB	1181.0	False	0.7498017528475694	0.0022253853887564
TU0-13703	ypjC	483.0	False	0.07641291748765082	0.0022253853887564
TU0-13708	kbp	478.0	True	149.5878375973345	0.0027998401200196687
TU0-13709	yqaE	216.0	True	0.0	0.000126671633874259
TU0-13710	ygaV, ygaP	834.0	True	36.77371654093079	0.004813522087221842
TU0-13711	ygaM	355.0	False	164.2352387177799	0.0022253853887564
TU0-13713	ygaZ, ygaH	1063.0	True	218.08007860597877	0.009627044174443685
TU0-13714	gshA	1557.0	False	298.18230726637216	0.004813522087221842
TU0-13715	yqaA, yqaB	992.0	True	120.00887481807705	0.006795560593724954
TU0-13716	csrA	313.0	False	3812.2595566858677	0.002567211779851649
TU0-13718	pncC	546.0	False	75.21418984465822	0.0022253853887564
TU0-13719	mltB	1086.0	False	43.88966948194927	0.0057762265046662105
TU0-13720	pphB	657.0	False	6.041396288875944	0.0016742685520771624
TU0-13721	ygbJ, ygbK	2072.0	True	5.687986545490489	0.0022253853887563998
TU0-13722	ygbL, ygbM	1420.0	True	7.958882937077997	0.0017179294345774508
TU0-13723	ygbN	1365.0	False	6.638372206739063	0.0022253853887564
TU0-13724	ygbE	324.0	False	138.97599368075225	0.011552453009332421
TU0-13725	cas2, cas1, casE, casD, casC, casB, casA	5751.0	True	9.911392172484298	0.0022694714162683777
TU0-13726	cas3	2697.0	False	4.2218136912001425	0.0013752920249205263
TU0-13727	queD	366.0	False	71.4269746215787	0.0057762265046662105
TU0-13728	ygcN, ygcO, ygcP	2115.0	True	5.676842995025225	0.0016420422134596191
TU0-13729	ygcQ, ygcR	1637.0	True	3.827809585404127	0.002046124122342576
TU0-13730	ygcS	1338.0	False	1.1318663402865394	0.000525111500424201
TU0-13731	ygcU	1455.0	False	3.815870067037178	0.001520059606491108
TU0-13732	ygcW	786.0	False	0.6733888353603462	0.001925408834888737
TU0-13733	yqcE, ygcE	2783.0	True	5.554263939884646	0.0019923945124629213
TU0-13735	rlmD	1345.0	False	31.16691872024748	0.0022253853887564
TU0-13736	yqcA, truC, yqcC	1579.0	True	95.17388066655147	0.0022253853887564
TU0-13737	syd	546.0	False	163.29440467073445	0.008251752149523159
TU0-13738	queF	876.0	False	117.99109621564553	0.0064180294496291234
TU0-13739	ppnN	1365.0	False	214.49105938844795	0.0016988901484312384
TU0-13740	ygdG	756.0	False	26.395887184609276	0.009627044174443685
TU0-13741	csdA, csdE	1649.0	True	82.73847431350012	0.008886502314871094
TU0-13742	tcdA	807.0	False	64.61667335053524	0.005501168099682105
TU0-13743	mltA	1098.0	False	61.62224214648604	0.006795560593724954
TU0-13744	ptrA, recB, recD	8377.0	True	54.2404359300023	0.002331420201913092
TU0-13745	recC, ppdC, ygdB, ppdB, ppdA	5161.0	True	11.73415864169395	0.0019429732932121607
TU0-13746	ptsP, rppH	2806.0	True	342.6164187857059	0.016503504299046318
TU0-13747	mutH	690.0	False	26.61079851504333	0.001724246717810809
TU0-13748	ygdQ	714.0	False	69.70290817081018	0.012836058899258247
TU0-13749	ygdR	219.0	False	241.4791466826799	0.0022253853887564
TU0-13750	tas	1041.0	False	269.1979325018188	0.0019918022429883486
TU0-13751	aas, lplT	3346.0	True	42.14888770543216	0.0022512275184741718
TU0-13754	ygeA	693.0	True	65.0082895526119	0.0018671474252954735
TU0-13755	kduD	762.0	False	14.236681689431661	0.0012980284280148789
TU0-13756	kduI	837.0	False	9.465650153793439	0.0015003185726405741
TU0-13757	yqeF	1182.0	False	59.32985462185502	0.012836058899258247
TU0-13758	yqeG	1230.0	False	7.230572317278261	0.008251752149523159
TU0-13759	yqeH	633.0	False	4.059436241529222	0.002567211779851649
TU0-13760	yqeI, yqeJ	1285.0	True	4.938184792640076	0.0013427193190671453
TU0-13762	ygeG	492.0	False	0.5205630003844702	0.0032090147248145617
TU0-13763	ygeH	1592.0	False	1.747945487531113	0.0006418029449629123
TU0-13764	ygeI	219.0	False	3.639165195351642	0.0022253853887564
TU0-13767	insCD4, insD4, insC4	2287.0	True	15.481575470148133	0.0022253853887564
TU0-13769	ygeQ	795.0	False	15.59778678222427	0.0022253853887564
TU0-13771	actS	756.0	False	108.6209622087157	0.012836058899258247
TU0-13773	ygeW	1191.0	False	1.642877725990297	0.0031222845971168706
TU0-13774	ygeX	1197.0	False	6.179894701812865	0.0018632988724729713
TU0-13775	ygeY	1212.0	False	5.114889664332855	0.001582527809497592
TU0-13776	hyuA	1386.0	False	4.408070177576401	0.0022253853887564
TU0-13777	yqeA	933.0	False	10.640498760166864	0.00175037166808067
TU0-13778	yqeB	1626.0	False	7.646067556117662	0.0022253853887564
TU0-13779	yqeC	771.0	False	2.258956873234869	0.0022253853887564
TU0-13780	mocA	579.0	False	13.080936312425504	0.0020629380373807897
TU0-13781	ygfK, ssnA	4498.0	True	2.6481851716854177	0.0022253853887563998
TU0-13782	ygfM, xdhD	3647.0	True	7.404889285294602	0.0022253853887563998
TU0-13783	xanQ, guaD, ghxQ	4138.0	True	12.660665266262274	0.002066150412842271
TU0-13784	ygfS, ygfT	2408.0	True	7.935003900365499	0.0021085938158723746
TU0-13785	uacT	1449.0	False	1.256037331204529	0.0018632988724729713
TU0-13786	idi	549.0	False	33.00560454739065	0.012836058899258247
TU0-13787	xerD	897.0	True	64.05312808354203	0.007677873681840371
TU0-13788	ygfX, sdhE	684.0	True	184.33183601730443	0.0021823642693163873
TU0-13789	trhA	660.0	False	229.01906532579707	0.007701635339554948
TU0-13790	yqfB	312.0	False	171.26522712712597	0.007701635339554948
TU0-13791	ygfF	744.0	False	14.676055964933404	0.0011788217356461655
TU0-13792	pepP, ygfB, ubiH, ubiI	4426.0	True	271.8425358177679	0.0043301688913978415
TU0-13793	zapA	330.0	False	475.3743113051823	0.006080238425964432
TU0-13798	srsR	897.0	False	15.884335222803152	0.0022253853887564
TU0-13799	argO	664.0	False	51.06770791844977	0.004813522087221842
TU0-13800	mscS	925.0	False	306.2247668314776	0.000791263904748796
TU0-13801	yggC, fumE, yggF, cmtB, cmtA, yggP	5355.0	True	2.177768148398637	0.0015750933481914297
TU0-13802	tktA	2064.0	False	604.6076580062552	0.002567211779851649
TU0-13804	yggI	498.0	False	42.90585316939065	0.0021797081149683814
TU0-13805	gshB, rsmE	1695.0	True	152.0067840160743	0.003983604485976697
TU0-13806	yqgE, yqgF	980.0	True	227.64602071373167	0.006795560593724954
TU0-13807	yggS, yggT, yggU, rdgB, hemW	3306.0	True	144.50924406841557	0.0026527758539488925
TU0-13808	yggM	1008.0	False	5.621125242684071	0.0022651868645749847
TU0-13809	trmB, yggL	1046.0	True	307.6503453240687	0.0026526530387786
TU0-13810	yqgA	708.0	False	9.785629245768417	0.0019918022429883486
TU0-13811	yghD, yghE	1399.0	True	44.76364222573576	0.0017507253499695523
TU0-13813	yghG	411.0	False	19.485293959363222	0.0022253853887564
TU0-13814	pppA	810.0	False	19.012489032408034	0.0022253853887564
TU0-13815	yghJ	4563.0	False	19.11278098661062	0.0022253853887564
TU0-13816	yghQ	1068.0	False	5.372783260853824	0.0022216255787177734
TU0-13817	yghR, yghS	1504.0	True	3.2929191629878716	0.0019378679093305156
TU0-13818	pitB	1532.0	False	2.3592488274374763	0.0018050707827081908
TU0-13819	gss	1948.0	False	141.87490873789477	0.0018632988724729713
TU0-13820	yghW	288.0	False	8.744503244993757	0.0022253853887564
TU0-13822	yghB	694.0	False	82.6931041437669	0.007701635339554948
TU0-13823	yqhD, dkgA	2149.0	True	74.51692197253416	0.002778635015909869
TU0-13824	dkgA	880.0	True	40.52272530514762	0.000126671633874259
TU0-13825	yqhG	1032.0	False	6.394806032247017	0.002026746141988144
TU0-13826	yqhH	258.0	False	16.381019186377706	0.002406761043610921
TU0-13827	ygiQ	2220.0	False	77.97938229624428	0.0064180294496291234
TU0-13828	ftsP	1413.0	False	108.15293308919944	0.008251752149523159
TU0-13829	plsC	738.0	False	116.2383749208186	0.008886502314871094
TU0-13830	parC	2259.0	False	116.75893792115635	0.011552453009332421
TU0-13831	ygiS	1608.0	False	30.049379801989808	0.0022253853887564
TU0-13832	mqsA, mqsR	803.0	True	90.32484427782529	0.0022253853887563998
TU0-13833	ygiV	483.0	False	12.789612064508363	0.006080238425964432
TU0-13834	ygiW	393.0	False	25.120746624033238	0.003983604485976697
TU0-13835	mdaB	582.0	False	139.41059214891578	0.0050228056562314875
TU0-13836	ygiN	315.0	False	574.0902490846032	0.003983604485976697
TU0-13837	parE, nudF, yqiA, cpdA, yqiB	4407.0	True	190.0026296560031	0.0057762265046662105
TU0-13838	tolC, ygiB, ygiC	3508.0	True	459.6491696608488	0.0027317766375344475
TU0-13839	ribB	906.0	False	216.869411445253	0.006080238425964432
TU0-13841	ubiK	291.0	False	761.4260679213387	0.0022253853887564
TU0-13842	ygiL	552.0	False	2.832053754392618	0.0020629380373807897
TU0-13843	insCD5, insC5, insD5, yqiH, yqiI	5672.0	True	11.613808296651017	0.002132189038239009
TU0-13844	yqiJ, yqiK	2318.0	True	4.816401705394088	0.0022253853887563998
TU0-13846	hldE	1434.0	False	70.4049518502288	0.00525111500424201
TU0-13847	glnE, ygiF	4165.0	True	55.000585265466015	0.0027677752001525583
TU0-13848	folB	369.0	False	504.5640457864388	0.008251752149523159
TU0-13850	ebgR	1013.0	False	36.530150366510696	0.005501168099682105
TU0-13851	ygjI	1434.0	False	0.9599372759392153	0.001520059606491108
TU0-13852	ygjJ, ygjK	3439.0	True	1.9533052032795089	0.0017663064241626363
TU0-13853	fadH	2060.0	False	6.370926995541669	0.0022253853887564
TU0-13854	higA, higB	753.0	True	27.160016359581324	0.0021198945757865883
TU0-13855	rlmG	1137.0	False	31.974030161306736	0.007701635339554948
TU0-13856	ygjP	504.0	False	25.641309624513674	0.016503504299046318
TU0-13857	ygjQ	693.0	False	3.113826387618947	0.002357643471292331
TU0-13858	ygjR	1016.0	False	66.48401402159348	0.002357643471292331
TU0-13859	alx	966.0	False	13.0666088903965	0.007701635339554948
TU0-13860	sstT	1326.0	False	136.08663023820097	0.003850817669777474
TU0-13861	ygjV	552.0	False	13.248089569434542	0.0025114028281157438
TU0-13863	yqjC, yqjD, yqjE, yqjK	1408.0	True	397.38537739477346	0.0012695003306958704
TU0-13864	yqjF	393.0	False	13.739997725756822	0.002357643471292331
TU0-13865	yqjG	987.0	False	47.00349586966869	0.0027505840498410527
TU0-13866	yhaH	366.0	False	79.93268749947586	0.00350074333616134
TU0-13867	yhaI	357.0	False	9.752198594372326	0.0019580428829376988
TU0-13868	yhaK, yhaL	889.0	True	27.377315593663123	0.001366687649835709
TU0-13869	cyuP, cyuA	2670.0	True	8.675254038525154	0.0018932638436574176
TU0-13870	tdcR	219.0	False	0.0	0.0021393431498763745
TU0-13871	yhaB, yhaC	1749.0	True	0.6662251243458661	0.0018120401679696122
TU0-13872	prlF, yhaV	830.0	True	150.18003770738406	0.01050223000848402
TU0-13873	yraH	585.0	False	12.159205495234861	0.0022216255787177734
TU0-13874	yraI, yraJ, yraK	4343.0	True	12.229250669609776	0.0017057371489661143
TU0-13875	yraQ	1041.0	False	42.867646710599104	0.002357643471292331
TU0-13876	yraR	687.0	False	12.092344192428316	0.002100446001696804
TU0-13877	yhbS, ubiT	1114.0	True	172.20606117345224	0.0026645371469032884
TU0-13878	ubiU, ubiV	1883.0	True	3.6558805210568193	0.0015011990412864898
TU0-13879	yhbW	1008.0	False	58.84272227287095	0.0022651868645749847
TU0-13880	deaD	1890.0	True	277.5078372786066	0.004278686299752749
TU0-13881	nlpI	885.0	False	1318.748457425211	0.0050228056562314875
TU0-13882	yhbX	1626.0	False	5.200854196506509	0.0008193229084632923
TU0-13883	glmM, folP	2179.0	True	205.39314639956504	0.005501168099682105
TU0-13885	ispB	972.0	False	361.8342675341036	0.01050223000848402
TU0-13886	sfsB	330.0	False	62.19056322034864	0.0022253853887564
TU0-13887	murA	1260.0	True	0.0	0.000126671633874259
TU0-13888	ibaG	338.0	True	173.20898071619658	0.000126671633874259
TU0-13889	mlaD, mlaE, mlaF, mlaB, mlaC	3159.0	True	219.31557996584803	0.003258874528555862
TU0-13890	elbB, mtgA	1379.0	True	93.19032868361465	0.002416524780096158
TU0-13891	yhcC	930.0	False	3.830197489066138	0.0014440566261665526
TU0-13892	yhcA, yhcD	4818.0	True	8.799425029440306	0.0011187550656155025
TU0-13893	yhcF	888.0	False	46.74082646570913	0.002100446001696804
TU0-13894	yhcG	1128.0	False	8.061562794956995	0.002406761043610921
TU0-13895	nanR	792.0	False	128.85605792102334	0.014440566261665526
TU0-13896	zapE	1128.0	False	77.16749504789001	0.012836058899258247
TU0-13897	zapG	408.0	False	720.2872634679434	0.004278686299752749
TU0-13898	degS, degQ	2614.0	True	63.537340891068425	0.006795560593724954
TU0-13899	yhcN	264.0	False	46.58322482339052	0.0019918022429883486
TU0-13900	yhcO	273.0	False	41.43968031500003	0.0018632988724729713
TU0-13901	aaeB, aaeA, aaeX	3210.0	True	32.87824968486198	0.0016847671932412663
TU0-13902	tldD	1446.0	False	153.43713831482202	0.01050223000848402
TU0-13903	yhdP	3801.0	False	46.00535213493782	0.002457968725389877
TU0-13904	csrD	1941.0	False	55.34683129780891	0.0021797081149683814
TU0-13905	yhdJ	885.0	False	10.401708393013019	0.002457968725389877
TU0-13906	yhdU	180.0	False	17.86151946279734	0.0021393431498763745
TU0-13907	yhdV	222.0	False	26.921225992384894	0.0019580428829376988
TU0-13908	trkA	1407.0	False	92.53604307765075	0.008251752149523159
TU0-13909	mscL	434.0	False	438.2089785621034	0.0022253853887564
TU0-13910	arfA	243.0	False	112.31266128488826	0.0022253853887564
TU0-13911	zntR, yhdN	842.0	True	56.9658299870785	0.0013098335307149306
TU0-13913	gspO, gspM, gspC, gspD, gspE, gspF, gspG, gspH, gspI, gspJ, gspK, gspL	10690.0	True	7.679100223564163	0.001610539912105373
TU0-13914	bfr, bfd	743.0	True	558.3635155043994	0.00191494637558184
TU0-13915	tusB, tusC, tusD, yheO	1829.0	True	181.7003661708103	0.0032114606201840857
TU0-13917	slyD	591.0	False	1407.7647304910397	0.0019580428829376988
TU0-13918	kefB, yheV, kefG	2570.0	True	64.74721208460932	0.0022706181824452346
TU0-13919	yheS, yheT, yheU	3148.0	True	85.03643361335824	0.009627044174443685
TU0-13920	prkB	1049.0	False	92.6029043803572	0.00525111500424201
TU0-13922	tsgA	1231.0	False	59.759677282723494	0.0050228056562314875
TU0-13923	yhfL	168.0	False	7.072970674959901	0.002357643471292331
TU0-13924	yhfS, yhfT, yhfU, php, yhfW, yhfX	6042.0	True	5.381538907657357	0.0018415572895207205
TU0-13925	yhfY, yhfZ	1285.0	True	13.362708945658776	0.0013920638788829718
TU0-13926	hofQ	1239.0	False	5.984086600760198	0.0015003185726405741
TU0-13927	hofP, hofO, hofN, hofM	2314.0	True	4.936990840805562	0.001917517815073619
TU0-13928	igaA	2136.0	False	62.18101160561476	0.016503504299046318
TU0-13929	yrfG, hslR	1111.0	True	111.13303687122391	0.002625557502121004
TU0-13930	hslO	879.0	True	106.19007627123456	0.0021797850036617936
TU0-13931	greB	477.0	False	51.0247256523634	0.008886502314871094
TU0-13932	yhgF	2322.0	False	157.55866005229237	0.0057762265046662105
TU0-13933	rpnA	879.0	False	14.652176928313988	0.0022253853887564
TU0-13934	yzgL	282.0	False	274.19342698305553	0.0016271060576524537
TU0-13935	asd	1104.0	False	1804.7107336097918	0.0014088357328454174
TU0-13936	yhhW	696.0	False	30.42666858218096	0.0057762265046662105
TU0-13937	yhhX	1038.0	False	121.00940645645738	0.007220283130832763
TU0-13940	insAB6, yhhZ, insA6, insB6	2447.0	True	30.940067871479513	0.0022466616920339207
TU0-13941	yrhB	285.0	False	9.245963016006758	0.0022651868645749847
TU0-13942	rsmD, yhhL	856.0	True	80.49623276597048	0.01050223000848402
TU0-13943	yhhN	627.0	False	77.64507578213997	0.008251752149523159
TU0-13944	yhhQ	666.0	False	30.125792719573038	0.003397780296862477
TU0-13945	dcrB	558.0	False	404.4153658041255	0.004278686299752749
TU0-13946	yhhT	1050.0	False	13.744773533095048	0.001893844755628266
TU0-13947	acpT	588.0	False	86.05527251312992	0.014440566261665526
TU0-13948	rhsB	4236.0	False	6.552407674565392	0.0022216255787177734
TU0-13949	yhhH	384.0	False	2.488195625697963	0.0020629380373807897
TU0-13951	yhhI	1137.0	False	2.6792279194124338	0.0022253853887564
TU0-13952	yhhJ, rbbA, yhiI	4924.0	True	91.23702348026548	0.0019608113538948963
TU0-13953	yhiJ	1623.0	False	3.9639200946791497	0.001893844755628266
TU0-13956	dtpB	1470.0	False	12.67499268827681	0.002457968725389877
TU0-13957	prlC, rsmJ	2859.0	True	106.75839734523855	0.006795560593724954
TU0-13958	rlmJ	878.0	False	94.28876437247739	0.007701635339554948
TU0-13962	yhiD	648.0	True	1.2794276145955312e-12	0.000126671633874259
TU0-13964	mdtE, mdtF	4444.0	True	7.887245826933324	0.004202281187257163
TU0-13965	ccp	1471.0	False	4.823565416415759	0.0036101415654163816
TU0-13966	rcdB	1178.0	False	25.015678862535403	0.0025114028281157438
TU0-13967	yhjD	1014.0	False	42.652735380165154	0.003040119212982216
TU0-13968	yhjE	1323.0	False	832.060258524031	0.003397780296862477
TU0-13969	yhjG	2123.0	False	102.72761594752424	0.0022253853887564
TU0-13971	pdeK	1989.0	False	25.445501523403664	0.002457968725389877
TU0-13972	bcsE, bcsF, bcsG	3451.0	True	111.42276918347248	0.004270906870116835
TU0-13974	yhjV	1272.0	False	38.45002491838918	0.006080238425964432
TU0-13975	eptB	1798.0	False	28.205918167694552	0.011552453009332421
TU0-13977	yhjY	699.0	False	45.90506018073512	0.0026866169789145165
TU0-13978	tag, yiaC	1001.0	True	62.30995840387435	0.003088676672634015
TU0-13979	yiaD	660.0	False	36.043018017526734	0.00350074333616134
TU0-13980	ghrB	975.0	False	609.3118282400422	0.00175037166808067
TU0-13981	ysaB	300.0	False	15.344668992998532	0.0022253853887564
TU0-13982	yiaA	468.0	False	5.49217844442356	0.0021393431498763745
TU0-13983	yiaB	342.0	False	4.32210564540273	0.0022253853887564
TU0-13984	avtA	1285.0	False	451.2421568015787	0.01050223000848402
TU0-13985	ysaA	474.0	False	39.40041057959474	0.0031222845971168706
TU0-13986	yiaV, yiaW	1466.0	True	1.8410737307170644	0.0020753971118225687
TU0-13987	yiaY	1152.0	False	1.380208322121083	0.0016045073624072809
TU0-13988	yibF	629.0	False	70.51001961172632	0.002625557502121005
TU0-13989	rhsA, yibA	4997.0	True	5.176975159786734	0.0019580428829376975
TU0-13991	yibG	462.0	False	4.713721847522411	0.0022253853887564
TU0-13992	yibH, yibI	1502.0	True	7.24012393196174	0.0022253853887563998
TU0-13993	yibL	363.0	False	233.2456548243343	0.008251752149523159
TU0-13994	trmL	474.0	False	34.1374708876773	0.0037265977449459425
TU0-13995	secB, gpsA	1562.0	True	13.782979991127306	0.01376941956147797
TU0-13996	grxC	252.0	True	0.0	0.000126671633874259
TU0-13997	yibN	432.0	True	36.85968107217403	0.028881132523331052
TU0-13998	gpmM, envC, yibQ	3826.0	True	2386.534606718796	0.002320724535209515
TU0-13999	waaH	1103.0	False	3.8875071771819187	0.0022253853887564
TU0-14	gor	1540.0	False	144.20072691445083	0.003397780296862477
TU0-14000	htrL	858.0	False	90.40125719533837	0.0025114028281157438
TU0-14001	yicC	959.0	False	209.84897465106974	0.004813522087221842
TU0-14002	dinD	886.0	False	8.620332254085804	0.001893844755628266
TU0-14003	yicG	618.0	False	10.244106750694627	0.0021393431498763745
TU0-14004	gmk	664.0	False	338.7098083793903	0.007701635339554948
TU0-14005	xanP	1392.0	False	300.0926302030883	0.0022253853887564
TU0-14006	yicH	1736.0	False	97.44557302614022	0.012836058899258247
TU0-14008	setC	1185.0	False	2.1873197630901546	0.0022253853887564
TU0-14009	yicL	924.0	False	63.241240835756706	0.0021393431498763745
TU0-14010	nepI	1223.0	False	24.313635183117142	0.007701635339554948
TU0-14011	yicN	453.0	False	26.03292582659036	0.011552453009332421
TU0-14012	adeQ	1335.0	False	1.5091551203772755	0.0022253853887564
TU0-14013	emrD	1262.0	False	1.22738248714664	0.0015403270679109895
TU0-14014	yidF, yidG, yidH	1194.0	True	19.05387936269657	0.0021806196665267786
TU0-14015	yidJ, yidK	3206.0	True	3.548424855832583	0.0018628519806984862
TU0-14016	glvB, glvC	2431.0	True	2.743701318542662	0.0018932638436574176
TU0-14017	yidE	1662.0	False	29.629108755855125	0.0025114028281157438
TU0-14018	dgoA, dgoK, dgoT, dgoR, dgoD	4748.0	True	15.225273809422875	0.0018596247499129397
TU0-14019	yidA	813.0	False	225.66167276272677	0.003397780296862477
TU0-1402	yihG	983.0	False	26.023374211856652	0.008886502314871094
TU0-14020	yidB	399.0	False	90.68302982847872	0.0023104906018664843
TU0-14021	mnmE	1365.0	False	111.80642570657999	0.0046209812037329686
TU0-14022	mdtL	1176.0	False	5.8599156098379	0.0022253853887564
TU0-14023	yidZ	960.0	False	34.45744997960921	0.0010898540574841907
TU0-14025	yieH	666.0	False	62.548748771072226	0.0031222845971168706
TU0-14026	cbrB	468.0	True	14.556660781406707	0.0024773728710132353
TU0-14027	cbrC	588.0	True	0.0	0.000126671633874259
TU0-14028	bglH, yieK, yieL	3550.0	True	4.860179939370693	0.001816845543195524
TU0-14029	mnmG, rsmG	2618.0	True	81.19031676640016	0.0029602105031233364
TU0-14030	mioC	464.0	True	810.1281592687911	0.003480007995139522
TU0-14031	viaA, ravA	2977.0	True	37.44949328001019	0.0032861545018533726
TU0-14032	kup	2082.0	False	31.907168858457222	0.008251752149523159
TU0-14033	hsrA, yieP	2143.0	True	54.293765778680715	0.002339797152053824
TU0-14034	ppiC	310.0	False	422.1049562015682	0.0020629380373807897
TU0-14036	gpp	1485.0	False	209.62451170547288	0.012836058899258247
TU0-14037	rhlB	1266.0	False	731.968888229826	0.01050223000848402
